iter	Logloss
650	0.0003416469097
651	0.0003416469693
652	0.0003414056301
653	0.0003414043486
654	0.0003412442505
655	0.0003412426114
656	0.0003412382901
657	0.0003412417173
658	0.0003412389755
659	0.0003412406445
660	0.0003411235511
661	0.0003405602574
662	0.0003404448032
663	0.0003404351771
664	0.0003402191103
665	0.0003402173519
666	0.0003401470184
667	0.0003401371241
668	0.0003401342332
669	0.000340135783
670	0.0003401331604
671	0.0003401330709
672	0.0003401304483
673	0.0003401297927
674	0.0003401275277
675	0.00034012568
676	0.0003401286602
677	0.0003399763703
678	0.0003399759233
679	0.0003399725258
680	0.0003399717808
681	0.0003399693966
682	0.0003399704993
683	0.0003399678171
684	0.0003399668038
685	0.0003399660885
686	0.000339961648
687	0.0003399596512
688	0.0003399588168
689	0.000339958638
690	0.0003399574757
691	0.0003399556577
692	0.000339951396
693	0.0003399503827
694	0.0003399536014
695	0.0003399493098
696	0.0003399487436
697	0.0003399447501
698	0.0003399469256
699	0.0003399422765
700	0.0003399370909
701	0.0003399384618
702	0.0003398011327
703	0.000338807404
704	0.0003388082981
705	0.0003388087153
706	0.000338804394
707	0.0003388031721
708	0.0003388010263
709	0.000338799119
710	0.0003388008475
711	0.0003388004899
712	0.000338799715
713	0.0003387969434
714	0.0003387960792
715	0.0003387931287
716	0.0003387928009
717	0.0003387931287
718	0.0003387921453
719	0.0003387925625
720	0.0003387882411
721	0.0003387871683
722	0.0003387927413
723	0.0003387849629
724	0.0003387849331
725	0.0003387833536
726	0.0003387826681
727	0.000338784337
728	0.0003387839794
729	0.0003387842774
730	0.0003387807906
731	0.0003387795985
732	0.0003387718797
733	0.0003387692273
734	0.0003387702703
735	0.0003387663364
736	0.0003387670517
737	0.0003387632072
738	0.0003387674689
739	0.0003387655616
740	0.000338763833
741	0.0003387640119
742	0.0003387624621
743	0.0003387637138
744	0.0003387669325
745	0.0003387631476
746	0.00033876279
747	0.0003387604952
748	0.0003387614191
749	0.0003387643099
750	0.0003387614489
751	0.0003387618065
752	0.0003387580812
753	0.0003387566507
754	0.0003387573361
755	0.0003387570381
756	0.0003387554288
757	0.0003385340571
758	0.0003385353088
759	0.00033853513
760	0.0003384214044
761	0.000338414371
762	0.0003381980062
763	0.0003377426863
764	0.0003370247185
765	0.0003362697363
766	0.0003353227675
767	0.0003345739245
768	0.0003345723748
769	0.0003339291811
770	0.0003331676126
771	0.0003331612647
772	0.0003331617117
773	0.0003331484795
774	0.0003325055838
775	0.0003318992555
776	0.0003310892284
777	0.0003310874701
778	0.0003301597834
779	0.0003295687735
780	0.0003286647499
781	0.0003286584318
782	0.0003279514015
783	0.0003279436231
784	0.000327049017
785	0.0003269459605
786	0.0003269400895
787	0.0003269371986
788	0.00032625857
789	0.0003252241611
790	0.0003245527148
791	0.000324016422
792	0.0003236269653
793	0.0003227591515
794	0.0003227600455
795	0.0003227468133
796	0.000322162509
797	0.0003217169046
798	0.000320882082
799	0.0003208812475
800	0.000320884198
801	0.0003208800256
802	0.0003208743632
803	0.0003208725154
804	0.0003208735585
805	0.0003208677769
806	0.0003208697736
807	0.0003208681345
808	0.0003208600581
809	0.0003208643794
810	0.0003208635747
811	0.0003204720318
812	0.0003198234141
813	0.0003192873597
814	0.0003192819357
815	0.0003184738159
816	0.0003184705973
817	0.0003178377151
818	0.0003168888092
819	0.0003165819645
820	0.000316568017
821	0.0003165703118
822	0.0003162570298
823	0.0003158796728
824	0.0003150978386
825	0.000315094471
826	0.0003142971098
827	0.0003142976165
828	0.0003137032092
829	0.0003132526875
830	0.0003126145005
831	0.0003121110797
832	0.0003116859496
833	0.0003116874993
834	0.0003109079003
835	0.0003105626106
836	0.0003105581701
837	0.0003105599284
838	0.000310187459
839	0.0003094088733
840	0.0003094072044
841	0.0003094050586
842	0.0003094052374
843	0.0003088274896
844	0.0003088274002
845	0.0003088307977
846	0.0003088234663
847	0.0003084640503
848	0.0003077110946
849	0.0003075325191
850	0.0003075315952
851	0.0003069638908
852	0.0003069647849
853	0.0003069620728
854	0.0003065567315
855	0.0003065546751
856	0.0003060088754
857	0.0003052713871
858	0.0003052027822
859	0.0003045367897
860	0.0003038032055
861	0.0003031611443
862	0.0003024517
863	0.0003020554185
864	0.0003015409708
865	0.000301456213
866	0.0003014566004
867	0.0003014544845
868	0.0003014561534
869	0.0003009321094
870	0.0003009314835
871	0.0003009222746
872	0.0003002246916
873	0.0003002246618
874	0.0003002212048
875	0.0003002195954
876	0.0003002188802
877	0.00029997015
878	0.0002992820442
879	0.0002987460494
880	0.0002987437844
881	0.0002983520031
882	0.000298350513
883	0.0002976760268
884	0.0002971093059
885	0.0002971047759
886	0.0002967166305
887	0.0002967097163
888	0.0002966996729
889	0.0002967011631
890	0.0002966966033
891	0.0002963257432
892	0.0002963234186
893	0.0002963271737
894	0.0002963255942
895	0.0002963247895
896	0.0002963225543
897	0.0002963231802
898	0.0002963208258
899	0.0002963226438
900	0.0002963181138
901	0.0002963155508
902	0.0002963101864
903	0.0002963044047
904	0.0002963042557
905	0.0002963061929
906	0.0002963056266
907	0.0002963018715
908	0.0002963052094
909	0.0002963060141
910	0.0002963017821
911	0.0002963018715
912	0.0002962979078
913	0.0002962969244
914	0.0002962957025
915	0.0002962942123
916	0.0002962937355
917	0.000296295464
918	0.0002962911725
919	0.0002962896526
920	0.0002962913513
921	0.0002962890863
922	0.0002962868214
923	0.0002962527573
924	0.0002962539792
925	0.0002962515056
926	0.0002962563932
927	0.0002962504625
928	0.0002962513566
929	0.0002962539196
930	0.0002962518632
931	0.0002962518334
932	0.0002962502837
933	0.0002962467372
934	0.0002962477207
935	0.0002962513268
936	0.0002962494195
937	0.0002962474227
938	0.000296246171
939	0.0002962443233
940	0.0002962474525
941	0.0002962473631
942	0.0002962483764
943	0.0002962495685
944	0.0002962461114
945	0.0002962496579
946	0.0002962475717
947	0.0002962456346
948	0.0002962432206
949	0.0002962424457
950	0.0002962443233
951	0.0002962329388
952	0.0002962255478
953	0.0002962253392
954	0.0002962261438
955	0.000296227783
956	0.0002962229252
957	0.0002962128818
958	0.0002962110639
959	0.0002958421409
960	0.000295838356
961	0.0002958395481
962	0.0002958369851
963	0.0002958340049
964	0.0002958350182
965	0.0002951695919
966	0.0002946498096
967	0.0002940617502
968	0.0002936143279
969	0.0002929701507
970	0.0002929676175
971	0.0002926043868
972	0.0002919503748
973	0.0002914984226
974	0.000290951848
975	0.0002909520566
976	0.0002909511924
977	0.0002909517884
978	0.0002909532785
979	0.0002909505367
980	0.0002909524441
981	0.0002909510136
982	0.0002909465432
983	0.0002909496427
984	0.0002909490466
985	0.0002909442186
986	0.0002909442484
987	0.0002909454107
988	0.0002909427881
989	0.0002909460068
990	0.0002909439802
991	0.000290941596
992	0.0002909438014
993	0.000290945977
994	0.0002909442186
995	0.0002909372747
996	0.0002909376025
997	0.0002909389436
998	0.0002909371853
999	0.0002909382284
